,name,origem,significado
2818,Marivalda,Hebraica,"Marivalda: Significa “poder soberano dos deuses” ou “a força pura dos deuses”; ""mulher que pertence à natureza de Mário e é forte"" ou ""mulher viril que governa e é cheia de graça"". É provável que esse nome seja uma criação brasileira, que pode ter surgido como uma versão feminina de Marivaldo ou ainda da aglutinação dos nomes Mariano e Valda. Marivaldo foi criado a partir da aglutinação dos nomes Maria e Osvaldo, significando “poder soberano dos deuses” ou “a força pura dos deuses”.Mariano tem duas possíveis origens. A primeira decorre de Mário, do latim Marius, de mas, maris, que significa literalmente “homem viril”, ficando com o sentido de “aquele que pertence à natureza de Mário”, “descendente do homem viril”. Já a segunda possibilidade vai ao encontro do feminino Mariana e então o nome ganha o sentido de “homem viril cheio de graça”.O nome feminino Valda surge com o germânico vald, que quer dizer “mulher forte”, “mulher poderosa”, “aquela que governa”.Devido a essa aglutinação, o nome Marivalda fica com o significado de ""mulher que pertence à natureza de Mário e é forte"" ou ""mulher viril que governa e é cheia de graça"". O nome tem popularidade mediana no Brasil, alcançando mais registros nos anos 60 e 70. Uma personalidade conhecida que o carrega é a cantora brasileira Marivalda Kariri."
2819,Marivaldo,Hebraica,"Marivaldo: Significa “poder soberano dos deuses” ou “a força pura dos deuses”.Marivaldo é um nome masculino, criado a partir da aglutinação de Maria e Osvaldo. Neste sentido, o significado de Marivaldo é a junção destes dois nomes.O nome Maria se originou do hebraico Myriam, que quer dizer “senhora soberana” ou “a vidente”. No entanto, alguns etimologistas acreditam que este nome tenha derivado do sânscrito Maryáh, que pode ser traduzido como “puro” ou “pureza”.A etimologia correta deste nome é incerta, por isso ainda existem diversos outros étimos que provavelmente teriam dado origem à Maria.Já Osvaldo é considerado um nome de origem germânica, derivado de Ansovald, que é formado pela união dos elementos os (“deuses”), e walt (“força”, “poder”). Neste sentido, o significado de Osvaldo seria “a força dos deuses”.Com a junção de ambos os nomes (Maria e Osvaldo), cria-se um novo significado referente ao nome Marivaldo: “o poder soberano dos deuses” ou “a força pura dos deuses”.Marivaldo é um nome bastante popular entre os brasileiros."
2820,Marizete,Inglesa,"Marizete: Significa “do mar”; “senhora soberana”, “vidente”, “a pura”, ""a virtuosa"", ""a virgem”; “senhora soberana cujo Deus é juramento” e “senhora soberana que é uma guerreira gloriosa”.Marizete é uma variante gráfica de Marisete, que corresponde à forma diminutiva do nome Marisa.Marisa é um nome português, que apresenta algumas possibilidades de étimos.Um deles indica que sua origem seja o nome inglês Maris, o qual chegou até à língua portuguesa através do latim e significa “do mar”.Outra possibilidade aponta-o como um apelido para Maria, um dos nomes mais comuns há séculos.A origem do nome Maria é incerta. Ainda que seja muitas vezes lembrado como o nome da mãe de Jesus, sua origem decorre muito antes do seu nascimento.Dentre as origens mais prováveis, há o hebraico Myriam, que significa “senhora soberana”, “vidente”, e o sânscrito Maryáh “a pura"", ""a virtuosa"", ""a virgem”.Há indicações que apontam que o significado de Marisa resulte da junção de nomes tais como Maria e Elisa, ou Maria e Luísa.Sendo assim, ao nome Marizete também podem ser atribuídos os seguintes significados: “senhora soberana cujo Deus é juramento” e “senhora soberana que é uma guerreira gloriosa”.Como diminutivo de Marisa, Marizete carrega o sentido afetivo que corresponde à “pequena senhora soberana”, “jovem vidente”, “pequena jovem pura”, ""pequena virtuosa"", ""jovem virgem”.As meninas registradas com o nome Marizete podem ser afetivamente chamadas de Mari."
2821,Marjorie,Grega,"Marjorie: Significa ""pérola"", “criatura de luz”.Elegante, sofisticado e com um significado luxuoso, o nome feminino Marjorie possui origens que datam o período medieval. Muito utilizado pelos falantes da língua francesa e inglesa, o nome Marjorie surgiu a partir da palavra grega margarites, que significa “pérola”. Esta é a mesma raiz da variante Marjory, assim como do nome em português Margarida. Os gregos, por sua vez, adquiriram este nome a partir do persa murvarid e murwari, palavras que originalmente apresentam o significado de “criatura de luz”.Popularidade do nome MarjorieO nome raiz, Margarida, pertence a uma santa nascida no século IV na cidade de Antioquia, na Turquia, atualmente conhecida como Antakya. De acordo com a tradição, Santa Margarida foi atirada a um fosso pelo governador Olíbrio, por ter recusado a sua investida. No fosso, Margarida venceu um dragão com a sua cruz e frequentemente é representada ao lado do animal.Atualmente, o nome Marjorie pode ser encontrado com maior quantidade de registros nos Estados Unidos, nas Filipinas, na França, na Inglaterra e no Haiti. No Brasil, uma das personalidades artísticas mais conhecidas com este nome é a talentosa atriz, cantora e compositora Marjorie Estiano, natural do Paraná."
2822,Mark,Latina,"Mark: Significa “guerreiro” ou “dedicado a Marte”.Mark é a versão inglesa do latim Marcus, que deriva de Mars “Marte”, o deus romano da guerra,  e significa “relativo a Marte” ou “guerreiro”.É um nome difundido ao redor do mundo, assim como as suas variantes que são, Marcos (português), Marco (português, holandês), Markus (dinamarquês), Marc (francês), entre outras.Mark é muito popular nos países de língua inglesa, como, Austrália, Canadá, Inglaterra e Irlanda. No Brasil é menos frequente, com uma popularidade mediana. Inúmeras pessoas famosas carregam esse nome, como, por exemplo, o escritor Mark Twain (1835-1910), os atores Mark Ruffalo e Mark Salling, e o empresário e programador Mark Zuckerberg."
2823,Marla,Grega,"Marla: Significa “senhora soberana”, “vidente”, “a pura” ou ""senhora soberana que vive na Torre de Deus"", ""vidente que habita Magdala"", ""mulher pura que vive na Torre de Deus"".É a versão bávara de Maria, nome que vem provavelmente do hebraico Myriam, que quer dizer “senhora soberana, vidente”. Maria é um nome de origem incerta e também pode ter surgido a partir do sânscrito Maryáh, que significa literalmente “a pureza, a virtude, a virgindade”. A língua bávara é oriunda do germânico a partir dos bávaros.Algumas fontes relacionam a origem do nome Marla como uma variante de Marlene, nome originado a partir da junção dos nomes Maria e Madalena, e quer dizer ""senhora soberana que vive na Torre de Deus"", ""vidente que habita Magdala"", ""mulher pura que vive na Torre de Deus"".O nome Madalena vem do grego Magdaléne, e significa ""a que vem de Magdala"", ou ""a que habita em Magdala"", que quer dizer ""torre"" em hebraico, e por extensão também pode significar ""Torre de Deus""."
2824,Marlene,Grega,"Marlene: Significa ""senhora soberana que vive na Torre de Deus"", ""vidente que habita Magdala"" ou ""mulher pura que vive na Torre de Deus"".O nome Marlene surgiu através da união dos nomes Maria e Madalena, a partir das variantes Maria e Magdalene.Maria surgiu possivelmente a partir do hebraico Myriam, que quer dizer “senhora soberana” ou “vidente”.Mas, por ser um nome de origem incerta, é provável também que tenha origem no sânscrito Maryáh, que significa literalmente “a pureza”, “a virtude” ou “a virgindade”.Já o nome Madalena vem do grego Magdaléne, que quer dizer ""a que vem de Magdala"", ou ""a que habita em Magdala"", uma aldeia próxima ao Mar da Galileia, que significa ""torre"" em hebraico, e por extensão também pode ser atribuído o significado de ""Torre de Deus"".O nome Marlene se popularizou através da atriz e cantora alemã Marlene Dietrich, que viveu entre os anos de 1902 e 1992, cujo nome de nascença era Maria Magdalene von Losch.Marlene é atualmente um nome bastante popular no Brasil, assim como a variante Marlena.Lene é um dos apelidos mais comuns entre as pessoas que são batizadas com este nome."
2825,Marli,Francesa,"Marli: Significa ""cheia de marga"" (um tipo de calcário) ou ""belo bosque"", dependendo da origem.O significado mais provável do nome Marli é ""cheia de marga"", e é uma adaptação portuguesa do nome Marly, uma cidade francesa.Também existe a possibilidade de Marli ser a adaptação do nome inglês Marley, uma palavra que no inglês arcaico significava ""belo bosque""."
2826,Marlise,Francesa,Marlise: Junção francesa para Maria e Luise.
2827,Marlon,Francesa,"Marlon: Significa ""pequeno falcão”, “pequeno guerreiro”. O belo e elegante nome masculino Marlon apresenta duas possibilidades de origem. A partir do francês antigo, ele pode significar “pequeno falcão”. Através do inglês antigo, outra possibilidade de significado é “pequeno guerreiro”. Outras fontes fazem referência a uma possível ligação do nome Marlon com o nome de origem celta Merlin. A partir desta origem, este nome poderia significar ainda “fortaleza marítma”. Popularidade do nome Marlon Atualmente, o nome Marlon pode ser encontrado com maior quantidade de registros nas Filipinas, no Brasil, nos Estados Unidos e na Nicarágua, onde é um dos 30 nomes mais comuns para meninos no país. O nome Marlon se tornou mundialmente popular graças ao aclamado ator de cinema estadunidense Marlon Brando (1924 – 2004), protagonista de clássicos hollywoodianos como “O Poderoso Chefão”, “Um Bonde Chamado Desejo” e “Sindicato de Ladrões”. Marlon é um nome mais comum entre os falantes da língua inglesa, mas devido ao sucesso do ator estadunidense, muitos brasileiros foram batizados com este nome desde a década de 1950. Entre as principais variantes de Marlon, estão: Marlin, Marlen, Marlo, Marlyn, Marlu, entre outros."
2828,Marluce,Hebraica,"Marluce: Significa “senhora soberana iluminada”, “virtuosa e iluminada”, “a pura que pertence à aurora”.Marluce é uma variante de Marlúcia, o qual surge da junção dos nomes Maria e Lúcia.Maria significa “senhora soberana”, “vidente”, e possivelmente tenha se originado do hebraico Myriam.Pelo fato de ter sido difundido antes ainda de Jesus Cristo, há fontes onomásticas que indicam que o nome não teria origem hebraica, ou bíblica e sim sânscrita.Assim, do sânscrito Maryáh, tem literalmente o significado de “a pureza"", ""a virtude"", ""a virgindade”.Outras possibilidades surgem como étimo desse nome, o que tornam a sua origem incerta. É o caso, por exemplo, da raiz mry, que significa “amar”.Maria é um dos nomes mais populares há séculos. É bastante utilizado como primeiro nome de compostos tantos masculinos como femininos.Lúcia significa “a luminosa”, “a iluminada” e surge do latim Lucius, de lux (o mesmo que luz, em português).Em decorrência da simbologia da luz, existem indicações de que originalmente o nome teria sido traduzido como “a que pertence à aurora” ou “nascida com a manhã”.Por esse motivo, meninas que nasciam logo pela manhã costumam ser batizadas com esse nome.As meninas registradas com o nome Marluce podem ser afetivamente chamadas de Marlu ou Marli."
