name;searched;gender;origem;significado
Marla;0.0;F;Grega;"Marla: Significa “senhora soberana”, “vidente”, “a pura” ou ""senhora soberana que vive na Torre de Deus"", ""vidente que habita Magdala"", ""mulher pura que vive na Torre de Deus"".É a versão bávara de Maria, nome que vem provavelmente do hebraico Myriam, que quer dizer “senhora soberana, vidente”. Maria é um nome de origem incerta e também pode ter surgido a partir do sânscrito Maryáh, que significa literalmente “a pureza, a virtude, a virgindade”. A língua bávara é oriunda do germânico a partir dos bávaros.Algumas fontes relacionam a origem do nome Marla como uma variante de Marlene, nome originado a partir da junção dos nomes Maria e Madalena, e quer dizer ""senhora soberana que vive na Torre de Deus"", ""vidente que habita Magdala"", ""mulher pura que vive na Torre de Deus"".O nome Madalena vem do grego Magdaléne, e significa ""a que vem de Magdala"", ou ""a que habita em Magdala"", que quer dizer ""torre"" em hebraico, e por extensão também pode significar ""Torre de Deus""."
Marlan;0.0;F;;
Marlana;0.0;F;;
Marleane;0.0;F;;
Marlece;0.0;F;;
Marleci;0.0;F;;
Marlecia;0.0;F;;
Marlecio;0.0;M;;
Marledi;0.0;F;;
Marleidi;0.0;F;;
Marlelo;0.0;M;;
Marlen;0.0;F;;
Marlene;0.0;F;Grega;"Marlene: Significa ""senhora soberana que vive na Torre de Deus"", ""vidente que habita Magdala"" ou ""mulher pura que vive na Torre de Deus"".O nome Marlene surgiu através da união dos nomes Maria e Madalena, a partir das variantes Maria e Magdalene.Maria surgiu possivelmente a partir do hebraico Myriam, que quer dizer “senhora soberana” ou “vidente”.Mas, por ser um nome de origem incerta, é provável também que tenha origem no sânscrito Maryáh, que significa literalmente “a pureza”, “a virtude” ou “a virgindade”.Já o nome Madalena vem do grego Magdaléne, que quer dizer ""a que vem de Magdala"", ou ""a que habita em Magdala"", uma aldeia próxima ao Mar da Galileia, que significa ""torre"" em hebraico, e por extensão também pode ser atribuído o significado de ""Torre de Deus"".O nome Marlene se popularizou através da atriz e cantora alemã Marlene Dietrich, que viveu entre os anos de 1902 e 1992, cujo nome de nascença era Maria Magdalene von Losch.Marlene é atualmente um nome bastante popular no Brasil, assim como a variante Marlena.Lene é um dos apelidos mais comuns entre as pessoas que são batizadas com este nome."
Marlenes;0.0;F;;
Marleni;0.0;F;;
Marlenia;0.0;F;;
Marlenice;0.0;F;;
Marlenilda;0.0;F;;
Marlenilde;0.0;F;;
Marlenilson;0.0;M;;
Marlenio;0.0;M;;
Marlenise;0.0;F;;
Marlenita;0.0;F;;
Marleno;0.0;M;;
Marleo;0.0;M;;
Marleon;0.0;M;;
Marlesio;0.0;M;;
Marleson;0.0;M;;
Marlessandra;0.0;F;;
Marlesson;0.0;M;;
Marlet;0.0;F;;
Marlete;0.0;F;;
Marleti;0.0;F;;
Marlette;0.0;F;;
Marleu;0.0;M;;
Marleudo;0.0;M;;
Marli;0.0;F;Francesa;"Marli: Significa ""cheia de marga"" (um tipo de calcário) ou ""belo bosque"", dependendo da origem.O significado mais provável do nome Marli é ""cheia de marga"", e é uma adaptação portuguesa do nome Marly, uma cidade francesa.Também existe a possibilidade de Marli ser a adaptação do nome inglês Marley, uma palavra que no inglês arcaico significava ""belo bosque""."
Marliana;0.0;F;;
Marliani;0.0;F;;
Marlice;0.0;F;;
Marliceia;0.0;F;;
Marlicelia;0.0;F;;
Marlici;0.0;F;;
Marlicia;0.0;F;;
Marlicio;0.0;M;;
Marlides;0.0;F;;
Marliel;0.0;M;;
Marliene;0.0;F;;
Marlies;0.0;F;;
Marliese;0.0;F;;
Marliete;0.0;F;;
Marlijane;0.0;F;;
Marlilde;0.0;F;;
Marlilene;0.0;F;;
Marlilson;0.0;M;;
Marlina;0.0;F;;
Marlinda;0.0;F;;
Marlindo;0.0;M;;
Marlineide;0.0;F;;
Marlinete;0.0;F;;
Marlini;0.0;F;;
Marlino;0.0;M;;
Marlinson;0.0;M;;
Marliria;0.0;F;;
Marlirio;0.0;M;;
Marlise;0.0;F;Francesa;Marlise: Junção francesa para Maria e Luise.
Marlisi;0.0;F;;
Marlisia;0.0;F;;
Marlison;0.0;M;;
Marlisse;0.0;F;;
Marlisson;0.0;M;;
Marlita;0.0;F;;
Marlite;0.0;F;;
Marlito;0.0;M;;
Marliton;0.0;M;;
Marlivania;0.0;F;;
Marlivia;0.0;F;;
Marlizete;0.0;F;;
Marllon;0.0;M;;
Marllos;0.0;M;;
Marllus;0.0;M;;
Marllyson;0.0;M;;
Marlo;0.0;M;;
Marloiva;0.0;F;;
Marlon;0.0;M;Francesa;"Marlon: Significa ""pequeno falcão”, “pequeno guerreiro”. O belo e elegante nome masculino Marlon apresenta duas possibilidades de origem. A partir do francês antigo, ele pode significar “pequeno falcão”. Através do inglês antigo, outra possibilidade de significado é “pequeno guerreiro”. Outras fontes fazem referência a uma possível ligação do nome Marlon com o nome de origem celta Merlin. A partir desta origem, este nome poderia significar ainda “fortaleza marítma”. Popularidade do nome Marlon Atualmente, o nome Marlon pode ser encontrado com maior quantidade de registros nas Filipinas, no Brasil, nos Estados Unidos e na Nicarágua, onde é um dos 30 nomes mais comuns para meninos no país. O nome Marlon se tornou mundialmente popular graças ao aclamado ator de cinema estadunidense Marlon Brando (1924 – 2004), protagonista de clássicos hollywoodianos como “O Poderoso Chefão”, “Um Bonde Chamado Desejo” e “Sindicato de Ladrões”. Marlon é um nome mais comum entre os falantes da língua inglesa, mas devido ao sucesso do ator estadunidense, muitos brasileiros foram batizados com este nome desde a década de 1950. Entre as principais variantes de Marlon, estão: Marlin, Marlen, Marlo, Marlyn, Marlu, entre outros."
Marlone;0.0;M;;
Marloni;0.0;M;;
Marlonia;0.0;F;;
Marlons;0.0;M;;
Marlos;0.0;M;;
Marlova;0.0;F;;
Marlove;0.0;F;;
Marlow;0.0;M;;
Marlowa;0.0;F;;
Marluana;0.0;F;;
Marluane;0.0;F;;
Marlubia;0.0;F;;
Marluce;0.0;F;Hebraica;"Marluce: Significa “senhora soberana iluminada”, “virtuosa e iluminada”, “a pura que pertence à aurora”.Marluce é uma variante de Marlúcia, o qual surge da junção dos nomes Maria e Lúcia.Maria significa “senhora soberana”, “vidente”, e possivelmente tenha se originado do hebraico Myriam.Pelo fato de ter sido difundido antes ainda de Jesus Cristo, há fontes onomásticas que indicam que o nome não teria origem hebraica, ou bíblica e sim sânscrita.Assim, do sânscrito Maryáh, tem literalmente o significado de “a pureza"", ""a virtude"", ""a virgindade”.Outras possibilidades surgem como étimo desse nome, o que tornam a sua origem incerta. É o caso, por exemplo, da raiz mry, que significa “amar”.Maria é um dos nomes mais populares há séculos. É bastante utilizado como primeiro nome de compostos tantos masculinos como femininos.Lúcia significa “a luminosa”, “a iluminada” e surge do latim Lucius, de lux (o mesmo que luz, em português).Em decorrência da simbologia da luz, existem indicações de que originalmente o nome teria sido traduzido como “a que pertence à aurora” ou “nascida com a manhã”.Por esse motivo, meninas que nasciam logo pela manhã costumam ser batizadas com esse nome.As meninas registradas com o nome Marluce podem ser afetivamente chamadas de Marlu ou Marli."
Marluci;0.0;F;;
Marlucia;0.0;F;Afro-Brasileira;"Marlucia: significa ""senhora soberana"", ""aquela com uma pureza iluminada"".Marlucia é um nome provavelmente criado no Brasil, tendo em conta a sua alta incidência entre os brasileiros.É bastante provável que o nome Marlucia tenha surgido a partir da união dos nomes Maria, que significa ""vidente"", ""pureza"" ou ""virtude"" (origem latina ou sânscrita) e Lúcia, que significa ""cheia de luz"", ""iluminada"" (origem latina).Uma variante bastante comum do nome Marlucia é Marluce.Apelidos:As pessoas com o nome Marlucia habitualmente são chamadas de Lu ou Lúcia.O nome no BrasilDe acordo com os números conhecidos através do Censo 2010, realizado no Brasil, existem 20.803 pessoas registradas com o nome Marlucia. Deste grupo, 2.913 Marlucias estão inscritas no Estado de Minas Gerais. O segundo maior Estado a possuir o nome é a Bahia, são 2.494 inscritos.Marlucia ocupa o lugar número 1.010º no ranking de popularidade e é, portanto, um nome comum no país.Variantes gráficas:Marlúcia, Marlucya.Personalidades famosas:Marlucia Felix, modelo brasileira.Marlucia Lopes De Carvalho, escritora brasileira."
Marlucie;0.0;F;;
Marlucio;0.0;M;;
Marlus;0.0;F;Grega;"Marlus: Significa “aquele que veio do mar”, “pequeno falcão”, “guerreiro”, “dedicado a Marte”.As variações masculinas para Marlus, que é predominantemente um nome masculino: Marlos e Marlon possivelmente significam “aquele que veio do mar” e “pequeno falcão”, respetivamente. A proximidade na forma de escrita remete, ainda, para o nome de origem latina Marcus, “guerreiro” ou “dedicado a Marte”.Marlus é também uma variante do nome feminino grego Marla ou Marlas, que significa “senhora soberana”. Marla é a forma abreviada, em  inglês, de Marlene que, por sua vez, significa ""senhora soberana que vive na Torre de Deus"".Há uma tendência para dar aos filhos um nome que seja a combinação do nome dos pais. Assim, Marlos, por exemplo, pode sugerir que os pais chamam-se Maria e Carlos."
Marlusse;0.0;F;;
Marlussi;0.0;F;;
Marluza;0.0;F;;
Marmo;0.0;M;;
Marmud;0.0;M;;
Marmude;0.0;M;;
Marna;0.0;F;;
Marnaldo;0.0;M;;
Marnalva;0.0;F;;
Marne;0.0;M;;
Marnei;0.0;M;;
Marneide;0.0;F;;
Marnele;0.0;F;;
Marnes;0.0;F;;
Marnia;0.0;F;;
Marnice;0.0;F;;
Marnie;0.0;F;;
Marnilce;0.0;F;;
Marnilda;0.0;F;;
Marnilde;0.0;F;;
Marnilson;0.0;M;;
Marnilza;0.0;F;;
Marnio;0.0;M;;
Marnise;0.0;F;;
Marnizia;0.0;F;;
Marno;0.0;M;;
Marnon;0.0;M;;
Marnubia;0.0;F;;
Maro;0.0;M;;
Maroa;0.0;F;;
Maron;0.0;M;Havaiana;Maron: Guia dos peregrinos.
Maroneide;0.0;F;;
Marones;0.0;M;;
Maroni;0.0;M;;
Maronice;0.0;F;;
Maronilde;0.0;F;;
Maronildes;0.0;F;;
Maronildo;0.0;M;;
Maronilson;0.0;M;;
Maronilton;0.0;M;;
Maronio;0.0;M;;
Maronita;0.0;F;;
Maronito;0.0;M;;
Marozan;0.0;M;;
Marque;0.0;M;;
Marqueane;0.0;F;;
Marquele;0.0;F;;
Marqueli;0.0;F;;
Marquelia;0.0;F;;
Marqueline;0.0;F;;
Marquenes;0.0;M;;
Marquenia;0.0;F;;
Marqueone;0.0;M;;
Marques;0.0;M;Espanhola;"Marques: Significa ""filho de Marcos"" ou ""filho de Marcus"".Marques é um sobrenome patronímico, ou seja, que surgiu a partir de alguém chamado Marcos ou Marcus.O sufixo ""es"" significa que o nome pertence à uma descendência direta e normalmente é atribuído aos filhos ou outros membros de uma família patriarcal. Segundo alguns estudos, todas as famílias Marques surgiram a partir de um tronco espanhol, chamado Marquez​. No Brasil, este sobrenome se espalhou por todos os cantos do país desde os primeiros anos de colonização.Essa facilidade na propagação do nome se dá graças a sua origem patronímica, fazendo com que surgissem famílias Marques em vários lugares distintos, sem com que tenham algum grau de parentesco entre si.No brasão oficial da família Marques está escrita a seguinte frase:""Descendentes da fidalguia espanhola de onde vieram com o sobrenome de 'Marquez', o ramo português teve início pelo ilustre e fidalgo senhor Dom Antonio Marques de Oliveira, Alcaide Mor de Coimbra, 1º Conde de Vilhadolide, Cônsul Geral em Antuérpia. Seus decendentes diretos ocuparam importantes cargos junto à Realeza. O Brasão de Armas foi concedido em 1582.""O nome Marques é bastante associado (e muitas vezes confundido) com Marquês - um título de nobreza que surgiu na região Ibérica (Portugal e Espanha) como uma denominação para os nobres que ""marcavam"" as divisões territóriais, ou seja, eram ""marqueses"" = "" que marcavam"".Com o tempo, a conotação original do título foi deixado de lado e chegou ao Brasil, em meados do século XVI, como uma titulação unicamente relacionada à realeza."
Marquesa;0.0;F;;
Marquesuel;0.0;M;;
Marquezan;0.0;M;;
Marquia;0.0;F;;
Marquiana;0.0;F;;
Marquiane;0.0;F;;
Marquiano;0.0;M;;
Marquiel;0.0;M;;
Marquiene;0.0;F;;
Marquilane;0.0;F;;
Marquileide;0.0;F;;
Marquilene;0.0;F;;
Marquinha;0.0;F;;
Marquinho;0.0;M;;
Marquinhos;0.0;M;;
Marquione;0.0;M;;
Marquiones;0.0;M;;
Marquis;0.0;M;;
Marquisa;0.0;F;;
Marquise;0.0;F;;
Marquisia;0.0;F;;
Marquison;0.0;M;;
Marquisuel;0.0;M;;
Marquit;0.0;F;;
Marquito;0.0;M;;
Marquivaldo;0.0;M;;
Marquivan;0.0;M;;
Marquizete;0.0;F;;
Marrara;0.0;F;;
Marrone;0.0;M;;
Marsal;0.0;M;;
Marsele;0.0;F;;
Marselha;0.0;F;;
Marselle;0.0;F;;
Marselo;0.0;M;;
Marshall;0.0;M;;
Marsia;0.0;F;;
Marsilene;0.0;F;;
Marsilio;0.0;M;Francesa;Marsílio: De marselha.
Marsio;0.0;M;;
Marson;0.0;M;;
Marsonia;0.0;F;;
Mart;0.0;F;;
Marta;0.0;F;Aramaica;"Marta: Significa ""senhora"", ""patroa"" ou ""dona de casa"", ""protetora do lar"". Marta vem do nome aramaico Martha, que por sua vez se originou a partir das palavras aramaicas marta', mar, e mara, que podem significar ""senhora"", ou mesmo ""patroa"".No novo testamento da Bíblia Sagrada, Marta é o nome da irmã de Lázaro e Maria, da Betânia, amigos de Jesus que são mencionados nos evangelhos.Se tornou um nome de menina bastante popular entre os cristãos a partir da Reforma Protestante no século XVI.No Brasil, Marta e Martha são nomes femininos bastante populares. As pessoas batizadas com este nome, normalmente, recebem apelidos carinhosos de amigos e familiares, como Martinha, Mah ou Mar.Uma das personalidades mais populares no Brasil com este nome está a apresentadora de televisão, psicóloga, sexóloga e política Marta Suplicy.Outra Marta de destaque entre os brasileiros é Marta Vieira da Silva, conhecida simplesmente por “Marta”, futebolista e considerada o “Pelé de Saias” da seleção feminina de futebol."
Martan;0.0;M;;
Martana;0.0;F;;
Martania;0.0;F;;
Marte;0.0;F;Romana;Marte: Filho de Júpiter e Juno, deus da guerra.
Martelena;0.0;F;;
Martes;0.0;M;;
Marteson;0.0;M;;
Marti;0.0;M;;
Martia;0.0;F;;
Martiana;0.0;F;;
Martiane;0.0;F;;
Martides;0.0;F;;
Martiel;0.0;M;;
Martiele;0.0;F;;
Martieli;0.0;F;;
Martielle;0.0;F;;
Martiene;0.0;F;;
Martila;0.0;F;;
Martilene;0.0;F;;
Martilia;0.0;F;;
Martiliana;0.0;F;;
Martiliane;0.0;F;;
Martiliano;0.0;M;;
Martilio;0.0;M;;
Martilo;0.0;M;;
Martimiana;0.0;F;;
Martimiano;0.0;M;;
Martin;0.0;M;Latina;"Martin: Variação do nome Martim. Significa ""guerreiro"", ""dedicado ao deus Marte"".Curto e com significados associados com a Mitologia Romana, o nome Martim surgiu como um diminutivo do nome Marte, assim como o mais popular Martinho. O nome Martim tem origem no latim Martinus, nome romano derivado do deus romano da guerra, Marte, equivalente ao deus grego Ares. Por esse motivo, o nome Martim está associado à guerra. Os seus significados de Martim são: “guerreiro” e “dedicado ao deus Marte”. Durante muito tempo, o nome Martim esteve relacionado com a realeza ou o poder, por ter uma história intrínseca com personalidades históricas muito importantes. Popularidade do nome MartimAs primeiras versões em português desse nome (Martino, Martinos) surgiram em Portugal no século XII.Entre as grandes personalidades históricas que carregam este nome está Martim Afonso de Souza, um nobre e militar português que foi considerado o Governador do Estado do Brasil, depois da invasão do país por Portugal. Martim Afonso foi quem criou a primeira vila no Brasil, batizando-a de Vila de São Vicente, em 22 de Janeiro de 1532. Outro importante personagem histórico foi Martinho Lutero (Martin Luther, em alemão). Lutero ficou conhecido por iniciar a Reforma Protestante, que ia de encontro a muitos dogmas da Igreja Católica em sua época. Atualmente, este é um nome bastante utilizado em Portugal, na Espanha, no Brasil e em outros países da América Latina e Europa."
Martine;0.0;F;;
Martineia;0.0;F;;
Martineide;0.0;F;;
Martineis;0.0;M;;
Martinele;0.0;F;;
Martinelli;0.0;M;;
Martines;0.0;M;;
Martinha;0.0;F;Latina;"Martinha: Significa: ""guerreira"" ou ""dedicada ao Deus Marte""Martinha é a versão feminina de Martinho, que por sua vez é o diminutivo de Martim e de Marte, o deus romano da guerra.A origem do nome vem do latim Martinus, derivação do nome do deus romano da guerra, Marte, que por sua vez é equivalente ao deus grego da guerra, Ares. Por esse motivo, Martinha é naturalmente um nome que está associado a arte da guerra.Martinha pode ser também o apelido diminutivo de Marta. As primeiras versões em português desse nome (Martino, Martinos) surgiram em Portugal, no século XII.Entre as grandes personalidades históricas que carregam este nome está Martha Vieira Figueiredo Cunha, conhecida popularmente por Martinha, uma cantora e compositora de Música Popular Brasileira - MPB. Outra importante personagem histórica foi Matinho Lutero (Martin Luther, em alemão). Lutero ficou conhecido por iniciar a Reforma Protestante, que ia de encontro à muitos dogmas da Igreja Católica em sua época. Atualmente, Martinha é um nome utilizado em Portugal e no Brasil, ocorrendo também em outros países de língua portuguesa e espanhola."
